# timestamp_ms,seq,id,ext,len,d0,d1,d2,d3,d4,d5,d6,d7
$T,1114871,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.58,nan,50.00
$T,1114971,0.00,24.00,nan,12.40,0.68,20.82,994.34,158.60,nan,50.00
$T,1115071,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.54,nan,50.00
$T,1115171,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.54,nan,50.00
$T,1115271,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.55,nan,50.00
$T,1115371,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.56,nan,50.00
$T,1115471,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.46,nan,50.00
$T,1115571,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.51,nan,50.00
$T,1115671,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.51,nan,50.00
$T,1115771,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.47,nan,50.00
$T,1115871,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.52,nan,50.00
$T,1115971,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.58,nan,50.00
$T,1116071,0.00,24.00,nan,12.40,0.68,20.82,994.35,158.52,nan,50.00
$T,1116171,0.00,24.00,nan,12.40,0.68,20.82,994.37,158.43,nan,50.00
$T,1116271,0.00,24.00,nan,12.40,0.68,20.82,994.37,158.41,nan,50.00
$T,1116371,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.48,nan,50.00
$T,1116471,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.51,nan,50.00
$T,1116571,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.43,nan,50.00
$T,1116671,0.00,24.00,nan,12.40,0.68,20.82,994.37,158.43,nan,50.00
$T,1116771,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.47,nan,50.00
$T,1116871,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.47,nan,50.00
$T,1116971,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.50,nan,50.00
$T,1117071,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.50,nan,50.00
$T,1117171,0.00,24.00,nan,12.40,0.68,20.82,994.37,158.39,nan,50.00
$T,1117271,0.00,24.00,nan,12.40,0.68,20.82,994.37,158.36,nan,50.00
$T,1117371,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.44,nan,50.00
$T,1117471,0.00,24.00,nan,12.40,0.68,20.82,994.36,158.45,nan,50.00
$T,1117571,0.00,24.00,nan,12.40,0.68,20.82,994.37,158.38,nan,50.00
$T,1117671,0.00,24.00,nan,12.40,0.68,20.82,994.37,158.39,nan,50.00
$T,1117771,0.00,24.00,nan,12.40,0.68,20.83,994.38,158.30,nan,50.00
$T,1117871,0.00,24.00,nan,12.40,0.68,20.83,994.38,158.31,nan,50.00
$T,1117971,0.00,24.00,nan,12.40,0.68,20.82,994.37,158.38,nan,50.00
$T,1118071,0.00,24.00,nan,12.40,0.68,20.83,994.37,158.42,nan,50.00
